"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq"
NA,"29460913",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29340793",NA,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28857152",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28485845",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28128461",NA,"60","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27184059",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25112305",NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24383152",NA,"8","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23941570",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23250794",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22644193",NA,"693","",NA,NA,NA,"years",29,NA,NA,NA,NA
NA,"21735049",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21547527",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21403994",NA,"113","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21352222",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21284620",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20430319",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19457287",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17406187",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17109791",NA,"15","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17040337",NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15745623",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15316764",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12126338",NA,"50","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11070659",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10586487",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7131001",NA,"76","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"6991534",NA,"24","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36855999",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35179724",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35164473",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34125320",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33802647",NA,"6","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31948718",NA,"577","spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30796624",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30407974",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28485849",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28151589",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27642579",NA,"488","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27596923",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27000642",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26711275",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25604994",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25300388",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21533728",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20425214",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19586597",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19272283",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18417026",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18234048",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16834949",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16776706",NA,NA,"brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15955035",NA,"37","brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12950375",NA,"6","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11200782",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10634999",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9800155",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9464351",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9277032",NA,"24","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9158606",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7848249",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1576647",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2036671",NA,"9","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2682474",NA,"47","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36947357",NA,"1000000000","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36197571",NA,"19","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33966935",NA,"19","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32731623",NA,"21","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32472308",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31527806",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31396147",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30887241",NA,NA,"italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29904889",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28821684",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28352200",NA,"5","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27423601",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24880803",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23030543",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23050294",NA,"1","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22956047",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22460941",NA,"7","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21271306",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21029081",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20977405",NA,"100","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20661785",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20425192",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18765137",NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18173982",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16522261",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16412160",NA,"21","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15261608",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12090375",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11480261",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11403740",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7835381",NA,"75","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1831085",NA,"5","italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2020214",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3961222",NA,"112","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24266337",NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16596892",NA,"8","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27757163",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10234465",NA,"20","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"2662802",NA,"102","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20799383",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36064285",NA,NA,"spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35143379",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36119709",NA,"3","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34003144",NA,"137","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32310255",NA,"500","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32241175",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32189074",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30724760",NA,"60","norway",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30704400",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29720812",NA,"0","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29497328",NA,"33","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28615422",NA,"27","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27837174",NA,"67","italy, germany, denmark, turkey, china, brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27092807",NA,"2349","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26780038",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26316307",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25416462",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24522999",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23584563",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23126214",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20855371",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20819017",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20473702",NA,"60","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20430317",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19415421",NA,"50","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19126375",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18494986",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18432543",NA,"14","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17924087",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17346305",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17034402",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16931996",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15853540",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15712167",NA,"90","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15689304",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15134413",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12631424",NA,"29","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12583837",NA,"8","taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12422493",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12221150",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12011268",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11702329",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11560812",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8200026",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8249562",NA,"27","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1557186",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1741370",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"394108",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35910262",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35674079",NA,"60000000","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34766203",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34371817",NA,NA,"italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33844073",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30888540",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29449820",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28527072",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26695063",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26615983",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26422648",NA,NA,"united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26049774",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24949899",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24570848",NA,"63","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23687279",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21331755",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20932116",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20848239",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20541099",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20352590",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20227279",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20040276",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19484693",NA,"3","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19170693",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18646121",NA,"201","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17718291",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17618143",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17125412",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17087871",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16488382",NA,"10","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15025010",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12812405",NA,"5","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12506494",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10029873",NA,"41","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1599892",NA,"82","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28539781",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36611947",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34749912",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32940800",NA,"3000000000","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32552576",NA,"287","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30906966",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30407973",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29406202",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29067618",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32300678",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26273080",NA,"91","canada",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26049768",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24750017",NA,"86","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22487847",NA,"8","switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22303641",NA,"190","",NA,NA,NA,"years",44.1,16.2,27.9,60.3,NA
NA,"22125111",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21198576",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19472440",NA,"1734","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19143771",NA,"12","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18998738",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18977644",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18547268",NA,"21","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17940243",NA,"9","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16897620",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16702841",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15309894",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15258841",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14561238",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12167146",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11301488",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11037739",NA,"11","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10723292",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9755306",NA,"7","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9686122",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9453267",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9036356",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8751188",NA,"2262","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7630847",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10147352",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8436494",NA,"20","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1399561",NA,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"1876217",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3066020",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35353358",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35051986",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"33762421",NA,"414","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32895902",NA,"350","spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31456068",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31142137",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29766926",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29054038",NA,"30","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28131118",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27017026",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27017020",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26049771",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26049769",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24928423",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22948318",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22384492",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22102156",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"22068432",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21845469",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21457251",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"21422783",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19187340",NA,"11","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18668199",NA,"25","",NA,NA,NA,"years",39.4,2.3,37.1,41.7,NA
NA,"18545909",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"18460276",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17372579",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16866712",NA,"55","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16688620",NA,"2","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16362691",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15950671",NA,"239","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14980334",NA,"96","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14687010",NA,"50","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14604505",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"14604504",NA,"3","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12811610",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11403744",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"11229216",NA,"208","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"10881257",NA,"25","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8927864",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8448781",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3826597",NA,"247","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30929913",NA,NA,"spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9277025",NA,"23","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"31764666",NA,"38","",NA,NA,NA,"years",NA,NA,NA,NA,NA
NA,"26826092",NA,"43","mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36253732",NA,"60","denmark",NA,NA,NA,"years",NA,NA,18,65,NA
NA,"15509464",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34180043",NA,NA,"spain",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"19169598",NA,"104","united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30547900",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30482339",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30425380",NA,"26","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30074553",NA,"5","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28954455",NA,"68","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"28485844",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"27654948",NA,"582","",NA,NA,NA,"years",NA,NA,NA,NA,NA
NA,"26252589",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25083264",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"23700075",NA,"227","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20865467",NA,"8","italy",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"20376601",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17508166",NA,"22","brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17441972",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17295714",NA,"32","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17040334",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"17024157",NA,NA,"mali",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16556246",NA,"176","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16283149",NA,NA,"united kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"16141950",NA,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"15209972",NA,"62","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12656706",NA,"44","sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12628056",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"12486273",NA,"49","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"9549429",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"8530278",NA,"16","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"3051428",NA,"76","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7023493",NA,"131","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"7002183",NA,"8","",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"36220127",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"35718005",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"34086145",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"32917437",NA,NA,"spain",NA,NA,NA,"years",NA,NA,30,50,NA
NA,"30655693",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"30522134",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29989427",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29904898",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"29904804",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"26252588",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25903747",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"25659588",NA,"300","brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"24500638",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
