"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"22163231",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22155743",,,"",,"parkinson's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22120153",,,"",,"spinal cord injury, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22104010",,,"italy",,"genes, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22085607",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22072701",,,"united kingdom",,"amyotrophic lateral sclerosis, multiple sclerosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22040859",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22027014",,,"",,"alzheimer's disease, genes, progressive supranuclear palsy",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22019052",,,"japan, norway, united states",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"22013567",,,"peru",,"parkinson's disease, gout",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21971465",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21965312",,,"sweden",,"dementia, obesity",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21964614",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21955816",,,"",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21905095",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21876681",,,"",,"parkinson's disease, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21837275",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21810696",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21790207",,,"mali",,"dementia, cancer, type 2 diabetes, stroke",,,,,,,,,,"low vitamin D levels",,1,"projTutoParkinson","2023-12-28"
,"21778438",,,"united states",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21747033",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21643886",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21552986",,,"",,"parkinson's disease, rich, leprosy",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21533854",,,"",,"alzheimer's disease, dementia, , cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21508532",,"411","",,"atherosclerosis, cognitive impairment, dementia",,,,,,,,,,"severe internal carotid artery stenosis",,1,"projTutoParkinson","2023-12-28"
,"21497350",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21490323",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21488853",,,"united states, india",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21464984",,"30","australia",,"dementia, ",,,,,,,,,,"obesity",,1,"projTutoParkinson","2023-12-28"
,"21457948",,,"",,"alzheimer's disease, dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21453244",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21440911",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21420196",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21415017",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21388339",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21320988",,"639","",,"hearing loss, dementia",,,,,,,,,,"hearing loss",,1,"projTutoParkinson","2023-12-28"
,"21297263",,"218","sweden",,"dementia, genes",,,,,,,,,,"inflammation",,1,"projTutoParkinson","2023-12-28"
,"21281506",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21268845",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21226681",,"7163","united states",,"cognitive impairment, dementia",,,,,,,,,,"central adiposity",,1,"projTutoParkinson","2023-12-28"
,"21207077",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21190047",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21130233",,,"france",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21060011",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"21047401",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20939082",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20864661",,"1818","",,"",,,,,,,,,,"age",,1,"projTutoParkinson","2023-12-28"
,"20860567",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20853957",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20846895",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20837822",,"23","united states",,"insulin resistance, type 2 diabetes, dementia, diabetes, diabetes, cognitive impairment, cognitive impairment",,,,,,,,,,"diabetes",,1,"projTutoParkinson","2023-12-28"
,"20830493",,,"",,"parkinson's disease, neurodegenerative diseases , multiple sclerosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20808097",,,"",,"dementia, cardiovascular disease, obesity",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20807691",,"330","",,"parkinson's disease, ",,,,,,,,,,"cumulative lead exposure",,1,"projTutoParkinson","2023-12-28"
,"20692497",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20669288",,"100","",,"parkinson's disease, ",,,,,,,,,,"Odor identification deficits",,1,"projTutoParkinson","2023-12-28"
,"20660864",,"213701","",,"",,,,,,,,,,"moderate",,1,"projTutoParkinson","2023-12-28"
,"20660506",,"12","",,"",,,,,,,,,,"white matter hyperintensities",,1,"projTutoParkinson","2023-12-28"
,"20610833",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20576109",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20550017",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20451265",,,"south korea",,"metabolic syndrome, obesity",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"23251731",,,"",,"bipolar disorder, cognitive impairment, dementia, disability",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20425025",,,"peru",,"gout, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20414875",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20375138",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20360538",,,"iceland",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20359777",,,"",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20350977",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20298792",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20219426",,,"italy",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20182039",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20167577",,,"sweden",,"genes, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20122875",,,"",,"atrial fibrillation, cardiovascular disease",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20114042",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20082967",,,"",,"parkinson's disease, depression, insomnia, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20065134",,"1331","",,"cognitive impairment, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"20060049",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20051606",,,"",,"parkinson's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20036953",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"20021333",,,"",,"dementia, neurodegenerative diseases ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19996595",,,"brazil",,"alzheimer's disease, cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19968671",,"294","italy",,"parkinson's disease, ",,,,,,,,,,"Parkinson's disease susceptibility gene in southern Italy.CONTEXT: Mutations",,1,"projTutoParkinson","2023-12-28"
,"19965782",,"865","",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"19959021",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19951136",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19897277",,"1204","germany",,"",,,,,,,,,,"Pre",,1,"projTutoParkinson","2023-12-28"
,"19877242",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19877199",,,"",,"parkinson's disease, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19864662",,,"norway",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19836610",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19789628",,,"",,"parkinson's disease, neurodegenerative diseases ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19750556",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19740358",,,"japan",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19689234",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19653016",,,"sweden",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19645057",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19606474",,"1275","sweden",,"dementia, ",,,,,,,,,,"Alzheimer disease",,1,"projTutoParkinson","2023-12-28"
,"19589045",,,"mali",,"bipolar disorder, personality disorder, dementia, schizophrenia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19582778",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19560102",,"305","",,"dementia, ",,,,,,,,,,"CRP levels",,1,"projTutoParkinson","2023-12-28"
,"19554569",,"13","",,"parkinson's disease, ",,,,,,,,,,"fall risk in patients with Parkinson's disease (PD) currently remain unclear",,1,"projTutoParkinson","2023-12-28"
,"19521085",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19496687",,,"",,"parkinson's disease, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19453410",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19442877",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19433891",,"20","",,"alzheimer's disease, dementia",,,,,,,,,,"education",,1,"projTutoParkinson","2023-12-28"
,"19424098",,,"",,"dementia, heart failure",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19398707",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19365859",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19308469",,,"spain",,"parkinson's disease, rich",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19303446",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19265054",,,"",,"atherosclerosis, stroke",,,,,,,,,,"Internal carotid stenosis",,1,"projTutoParkinson","2023-12-28"
,"19252799",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19250756",,,"",,"alzheimer's disease, diabetes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19237680",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19236855",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19219711",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19158106",,,"",,"frontotemporal dementia, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19131112",,,"",,"dementia, cardiovascular disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19129551",,,"mali",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19109537",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19066512",,,"",,"parkinson's disease, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"19022535",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18267277",,,"",,"parkinson's disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18267275",,,"mali",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18841009",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18841007",,,"singapore",,"dementia, cognitive impairment, cardiovascular disease, stroke",,,,,,,,,,"cardiovascular disease and stroke",,1,"projTutoParkinson","2023-12-28"
,"18840806",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18824671",,,"sweden",,"",,,,,,,,,,"Low levels of serum cystatin C precede clinically manifest Alzheimer disease",,1,"projTutoParkinson","2023-12-28"
,"18806923",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18795148",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18728766",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18709889",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18709886",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18700307",,,"",,"dementia, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18631949",,,"australia, japan",,"alzheimer's disease, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18628988",,,"",,"parkinson's disease, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18598263",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"28876770",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18413464",,"399","",,"",,,,,,,,,,"dopamine",,1,"projTutoParkinson","2023-12-28"
,"18409192",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18382225",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18366718",,,"",,"parkinson's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18317247",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18210830",,,"",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18097880",,,"united states",,"dementia, acquired immunodeficiency",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18089953",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18067446",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18037281",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"18036161",,"22","mali, denmark",,"parkinson's disease, heart failure",,,,,,,,,,"moderate valve insufficiency",,1,"projTutoParkinson","2023-12-28"
,"18028344",,"2","france, united states",,"dementia, ",,,,,,,,,,"decline",,1,"projTutoParkinson","2023-12-28"
,"18028342",,"1255","sweden",,"dementia, ",,,,,,,,,,"weight changes",,1,"projTutoParkinson","2023-12-28"
,"18003160",,,"mali",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17996473",,,"",,"gaucher disease, disability, osteonecrosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17991650",,,"united kingdom",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17962588",,,"",,"chronic kidney disease, stroke, dementia, diabetes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17960813",,,"",,"parkinson's disease, atherosclerosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17953624",,"29","",,"parkinson's disease, ",,,,,,,,,,"shortened stride",,1,"projTutoParkinson","2023-12-28"
,"17950702",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17903297",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17846512",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17827413",,"61","",,"aids, dementia",,,,,,,,,,"neuropsychological impairment",,1,"projTutoParkinson","2023-12-28"
,"17729191",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17685092",,,"spain",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17598150",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17537576",,,"germany, switzerland, italy, sweden",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17506226",,,"",,"dementia, stroke, hypertension ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17462546",,,"united states",,"osteoarthritis, chronic obstructive pulmonary disease, rheumatoid arthritis, dementia, depression, hypertension ",,,,,,,,,,"osteoarthritis",,1,"projTutoParkinson","2023-12-28"
,"17447423",,,"mali",,"parkinson's disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17446999",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17435186",,"9","",,"stroke, dementia",,,,,,,,,,"epileptic seizures",,1,"projTutoParkinson","2023-12-28"
,"17420818",,,"",,"parkinson's disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17413317",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17396030",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17386961",,,"germany",,"frontotemporal dementia, progressive supranuclear palsy",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17372126",,"121","",,"",,,,,,,,,,"Parkinson disease",,1,"projTutoParkinson","2023-12-28"
,"17369778",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17363000",,,"",,"dementia, stroke",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17339582",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17331644",,,"",,"cognitive impairment, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17329323",,,"mali",,"parkinson's disease, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17303173",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17292657",,,"india",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17275850",,,"",,"down syndrome, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17266172",,,"south korea",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17234825",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17226854",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17215578",,"536","",,"alzheimer's disease, dementia",,,,,,,,,,"severest deterioration",,1,"projTutoParkinson","2023-12-28"
,"17215369",,,"",,"parkinson's disease, genes",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17181866",,"944","italy",,"diabetes, ",,,,,,,,,,"lower insulin levels",,1,"projTutoParkinson","2023-12-28"
,"17180867",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17158424",,,"wales",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17078049",,,"japan",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17044130",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17044053",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"17011077",,"804","italy",,"dementia, ",,,,,,,,,,"Alzheimer",,1,"projTutoParkinson","2023-12-28"
,"16979267",,,"denmark",,"frontotemporal dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16959471",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16927398",,,"france",,"cognitive impairment, dementia, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16917932",,,"",,"genes, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16917147",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16894106",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16886099",,,"",,"cognitive impairment, diabetes, dementia, osteoporosis",,,,,,,,,,"osteoporosis",,1,"projTutoParkinson","2023-12-28"
,"16880360",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16857570",,,"",,"dementia, ",,,,,,,,,,"Plasma concentrations",,1,"projTutoParkinson","2023-12-28"
,"16857296",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16842141",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16827644",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16807921",,"257","",,"dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"16788015",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16722997",,,"mali, united kingdom",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16722974",,,"",,"stroke, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16717211",,,"mali",,"cadasil, stroke, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16702347",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16696741",,"717","scotland",,"cognitive impairment, atherosclerosis",,,,,,,,,,"generalized atherosclerosis",,1,"projTutoParkinson","2023-12-28"
,"16685698",,,"",,"dementia, stroke",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16645401",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16643314",,,"mali",,"cadasil, disability, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16611017",,,"mali",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16606914",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16583352",,,"germany",,"dementia, cognitive impairment",,,,,,,,,,"cognitive impairment",,1,"projTutoParkinson","2023-12-28"
,"16551309",,,"",,"alzheimer's disease, dementia, depression",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16546476",,,"",,"type 2 diabetes, stroke, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16501663",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16495472",,"84794","",,"parkinson's disease, ",,,,,,,,,,"sleep duration",,1,"projTutoParkinson","2023-12-28"
,"16493233",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16481103",,,"singapore, poland",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16477259",,"4231","",,"",,,,,,,,,,"cardiovascular disease",,1,"projTutoParkinson","2023-12-28"
,"16465461",,,"taiwan",,"alzheimer's disease, dementia",,,,,,,,,,"Alzheimer",,1,"projTutoParkinson","2023-12-28"
,"16463111",,,"mali",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16426646",,,"",,"cognitive impairment, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16410024",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16325536",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16321166",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16314602",,,"",,"dementia, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16286548",,,"",,"dementia, atherosclerosis, amyloidosis",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16278861",,"6713","",,"dementia, stroke",,,,,,,,,,"age",,1,"projTutoParkinson","2023-12-28"
,"16272163",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16266286",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16246462",,,"",,"obesity, diabetes, dementia, depression, cognitive impairment",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16207619",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16160709",,,"mali",,"frontotemporal dementia, ",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"16156420",,,"",,"erectile dysfunction, diabetes, cardiovascular disease, anxiety, depression, endocrine disorders",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16127106",,,"italy",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"16108937",,"396","united states",,"dementia, cognitive impairment",,,,,,,,,,"dementia",,1,"projTutoParkinson","2023-12-28"
,"16046031",,,"",,"down syndrome, trisomy 21, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15971638",,,"switzerland, france",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15926136",,,"spain",,"alzheimer's disease, dementia",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15853621",,,"",,"dementia, disability",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15760642",,,"",,"dementia, ",,,,,,,,,,"elevated HS Abs titres",,1,"projTutoParkinson","2023-12-28"
,"15726250",,,"",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15668426",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15651281",,,"japan",,"parkinson's disease, ",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
,"15642856",,,"",,"",,,,,,,,,,"baseline",,1,"projTutoParkinson","2023-12-28"
,"15619154",,"6558","",,"dementia, ",,,,,,,,,,"Cholesterol, transferrin saturation, and the development of dementia",,1,"projTutoParkinson","2023-12-28"
,"15591750",,,"",,"",,,,,,,,,,,,1,"projTutoParkinson","2023-12-28"
